datetime,hour_of_year,day,hour_of_day,day_hour,kw_factor,grain_factor,kw
12/9/18 9:00,8217,6sun,9,6sun_09,27.35316,27.35316,0
12/9/18 10:00,8218,6sun,10,6sun_10,2.02162,2.02162,0
12/9/18 11:00,8219,6sun,11,6sun_11,114.48106,114.48106,0
12/9/18 12:00,8220,6sun,12,6sun_12,0.15856,0.15856,0
12/9/18 13:00,8221,6sun,13,6sun_13,0.05406,0.05406,0
12/9/18 14:00,8222,6sun,14,6sun_14,0,0,0
12/9/18 15:00,8223,6sun,15,6sun_15,0,0,0
12/9/18 16:00,8224,6sun,16,6sun_16,0,0,0
12/9/18 17:00,8225,6sun,17,6sun_17,0,0,0
12/9/18 18:00,8226,6sun,18,6sun_18,0,0,0
12/9/18 19:00,8227,6sun,19,6sun_19,0,0,0
12/9/18 20:00,8228,6sun,20,6sun_20,0,0,0
12/9/18 21:00,8229,6sun,21,6sun_21,0,0,0
12/9/18 22:00,8230,6sun,22,6sun_22,0,0,0
12/9/18 23:00,8231,6sun,23,6sun_23,0,0,0
12/10/18 0:00,8232,0mon,0,0mon_00,0,0,0
12/10/18 1:00,8233,0mon,1,0mon_01,0,0,0.426334426
12/10/18 2:00,8234,0mon,2,0mon_02,0,0,0.426334426
12/10/18 3:00,8235,0mon,3,0mon_03,0,0,0.426334426
12/10/18 4:00,8236,0mon,4,0mon_04,0,0,0.426334426
12/10/18 5:00,8237,0mon,5,0mon_05,26.4955,26.4955,0.426334426
12/10/18 6:00,8238,0mon,6,0mon_06,5.22882,5.22882,0
12/10/18 7:00,8239,0mon,7,0mon_07,0,0,0
12/10/18 8:00,8240,0mon,8,0mon_08,0,0,0
12/10/18 9:00,8241,0mon,9,0mon_09,0.009,0.009,0
12/10/18 10:00,8242,0mon,10,0mon_10,0,0,0
12/10/18 11:00,8243,0mon,11,0mon_11,61.51352,61.51352,0
12/10/18 12:00,8244,0mon,12,0mon_12,263.009,263.009,0
12/10/18 13:00,8245,0mon,13,0mon_13,30.25044,30.25044,0
12/10/18 14:00,8246,0mon,14,0mon_14,0,0,0
12/10/18 15:00,8247,0mon,15,0mon_15,0,0,0
12/10/18 16:00,8248,0mon,16,0mon_16,0,0,0
12/10/18 17:00,8249,0mon,17,0mon_17,0,0,0
12/10/18 18:00,8250,0mon,18,0mon_18,0,0,0
12/10/18 19:00,8251,0mon,19,0mon_19,0,0,0
12/10/18 20:00,8252,0mon,20,0mon_20,0,0,0
12/10/18 21:00,8253,0mon,21,0mon_21,0,0,0
12/10/18 22:00,8254,0mon,22,0mon_22,0,0,0
12/10/18 23:00,8255,0mon,23,0mon_23,0,0,0
12/11/18 0:00,8256,1tue,0,1tue_00,0,0,0
12/11/18 1:00,8257,1tue,1,1tue_01,0,0,0.426334426
12/11/18 2:00,8258,1tue,2,1tue_02,0,0,0.426334426
12/11/18 3:00,8259,1tue,3,1tue_03,49.37656,49.37656,0.426334426
12/11/18 4:00,8260,1tue,4,1tue_04,74.05408,74.05408,0.426334426
12/11/18 5:00,8261,1tue,5,1tue_05,0.009,0.009,0.426334426
12/11/18 6:00,8262,1tue,6,1tue_06,0,0,0
12/11/18 7:00,8263,1tue,7,1tue_07,26.87568,26.87568,0
12/11/18 8:00,8264,1tue,8,1tue_08,0.02522,0.02522,0
12/11/18 9:00,8265,1tue,9,1tue_09,0,0,0
12/11/18 10:00,8266,1tue,10,1tue_10,40.57298,40.57298,0
12/11/18 11:00,8267,1tue,11,1tue_11,15.28288,15.28288,0
12/11/18 12:00,8268,1tue,12,1tue_12,0.38558,0.38558,0
12/11/18 13:00,8269,1tue,13,1tue_13,113.08828,113.08828,0
12/11/18 14:00,8270,1tue,14,1tue_14,0,0,0
12/11/18 15:00,8271,1tue,15,1tue_15,0,0,0
12/11/18 16:00,8272,1tue,16,1tue_16,0,0,0
12/11/18 17:00,8273,1tue,17,1tue_17,0,0,0
12/11/18 18:00,8274,1tue,18,1tue_18,0,0,0
12/11/18 19:00,8275,1tue,19,1tue_19,0,0,0
12/11/18 20:00,8276,1tue,20,1tue_20,0,0,0
12/11/18 21:00,8277,1tue,21,1tue_21,0,0,0
12/11/18 22:00,8278,1tue,22,1tue_22,0,0,0
12/11/18 23:00,8279,1tue,23,1tue_23,0,0,0.852668852
12/12/18 0:00,8280,2wed,0,2wed_00,0,0,0.852668852
12/12/18 1:00,8281,2wed,1,2wed_01,0,0,0.852668852
12/12/18 2:00,8282,2wed,2,2wed_02,12.64506,12.64506,0.852668852
12/12/18 3:00,8283,2wed,3,2wed_03,66.48648,66.48648,0.852668852
12/12/18 4:00,8284,2wed,4,2wed_04,0,0,0
12/12/18 5:00,8285,2wed,5,2wed_05,0,0,0
12/12/18 6:00,8286,2wed,6,2wed_06,0,0,0
12/12/18 7:00,8287,2wed,7,2wed_07,0,0,0
12/12/18 8:00,8288,2wed,8,2wed_08,0,0,0
12/12/18 9:00,8289,2wed,9,2wed_09,0,0,0
12/12/18 10:00,8290,2wed,10,2wed_10,0,0,0
12/12/18 11:00,8291,2wed,11,2wed_11,80.8,80.8,0
12/12/18 12:00,8292,2wed,12,2wed_12,0.98018,0.98018,0
12/12/18 13:00,8293,2wed,13,2wed_13,19.59276,19.59276,0
12/12/18 14:00,8294,2wed,14,2wed_14,0,0,0
12/12/18 15:00,8295,2wed,15,2wed_15,0,0,0
12/12/18 16:00,8296,2wed,16,2wed_16,0,0,0
12/12/18 17:00,8297,2wed,17,2wed_17,0,0,0
12/12/18 18:00,8298,2wed,18,2wed_18,0,0,0
12/12/18 19:00,8299,2wed,19,2wed_19,0,0,0
12/12/18 20:00,8300,2wed,20,2wed_20,0,0,0
12/12/18 21:00,8301,2wed,21,2wed_21,0,0,0
12/12/18 22:00,8302,2wed,22,2wed_22,0,0,0
12/12/18 23:00,8303,2wed,23,2wed_23,0,0,0
12/13/18 0:00,8304,3thu,0,3thu_00,0,0,0
12/13/18 1:00,8305,3thu,1,3thu_01,0,0,0
12/13/18 2:00,8306,3thu,2,3thu_02,3.53514,3.53514,0
12/13/18 3:00,8307,3thu,3,3thu_03,0,0,0
12/13/18 4:00,8308,3thu,4,3thu_04,0,0,0
12/13/18 5:00,8309,3thu,5,3thu_05,2.04502,2.04502,0
12/13/18 6:00,8310,3thu,6,3thu_06,16.6991,16.6991,0
12/13/18 7:00,8311,3thu,7,3thu_07,0,0,0
12/13/18 8:00,8312,3thu,8,3thu_08,0,0,0
12/13/18 9:00,8313,3thu,9,3thu_09,0,0,0
12/13/18 10:00,8314,3thu,10,3thu_10,21.62884,21.62884,0
12/13/18 11:00,8315,3thu,11,3thu_11,36.27746,36.27746,0
12/13/18 12:00,8316,3thu,12,3thu_12,0,0,0
12/13/18 13:00,8317,3thu,13,3thu_13,97.92252,97.92252,0
12/13/18 14:00,8318,3thu,14,3thu_14,0,0,0
12/13/18 15:00,8319,3thu,15,3thu_15,0,0,0
12/13/18 16:00,8320,3thu,16,3thu_16,0,0,0
12/13/18 17:00,8321,3thu,17,3thu_17,0,0,0
12/13/18 18:00,8322,3thu,18,3thu_18,0,0,0
12/13/18 19:00,8323,3thu,19,3thu_19,0,0,0
12/13/18 20:00,8324,3thu,20,3thu_20,0,0,0
12/13/18 21:00,8325,3thu,21,3thu_21,0,0,0
12/13/18 22:00,8326,3thu,22,3thu_22,0,0,0
12/13/18 23:00,8327,3thu,23,3thu_23,0,0,0
12/14/18 0:00,8328,4fri,0,4fri_00,0,0,0
12/14/18 1:00,8329,4fri,1,4fri_01,0,0,0.426334426
12/14/18 2:00,8330,4fri,2,4fri_02,17.11352,17.11352,0.426334426
12/14/18 3:00,8331,4fri,3,4fri_03,72.65764,72.65764,0.426334426
12/14/18 4:00,8332,4fri,4,4fri_04,0,0,0.426334426
12/14/18 5:00,8333,4fri,5,4fri_05,8.01982,8.01982,0.426334426
12/14/18 6:00,8334,4fri,6,4fri_06,0,0,0
12/14/18 7:00,8335,4fri,7,4fri_07,0,0,0
12/14/18 8:00,8336,4fri,8,4fri_08,0,0,0
12/14/18 9:00,8337,4fri,9,4fri_09,0,0,0
12/14/18 10:00,8338,4fri,10,4fri_10,33.33514,33.33514,0
12/14/18 11:00,8339,4fri,11,4fri_11,76.4739,76.4739,0
12/14/18 12:00,8340,4fri,12,4fri_12,0,0,0
12/14/18 13:00,8341,4fri,13,4fri_13,54.95316,54.95316,0
12/14/18 14:00,8342,4fri,14,4fri_14,0,0,0
12/14/18 15:00,8343,4fri,15,4fri_15,0,0,0
12/14/18 16:00,8344,4fri,16,4fri_16,0,0,0
12/14/18 17:00,8345,4fri,17,4fri_17,0,0,0
12/14/18 18:00,8346,4fri,18,4fri_18,0,0,0
12/14/18 19:00,8347,4fri,19,4fri_19,0,0,0
12/14/18 20:00,8348,4fri,20,4fri_20,0,0,0
12/14/18 21:00,8349,4fri,21,4fri_21,0,0,0
12/14/18 22:00,8350,4fri,22,4fri_22,0,0,0
12/14/18 23:00,8351,4fri,23,4fri_23,0,0,0
12/15/18 0:00,8352,5sat,0,5sat_00,0,0,0
12/15/18 1:00,8353,5sat,1,5sat_01,0,0,0.426334426
12/15/18 2:00,8354,5sat,2,5sat_02,0,0,0.426334426
12/15/18 3:00,8355,5sat,3,5sat_03,0,0,0.426334426
12/15/18 4:00,8356,5sat,4,5sat_04,0,0,0.426334426
12/15/18 5:00,8357,5sat,5,5sat_05,0,0,0.426334426
12/15/18 6:00,8358,5sat,6,5sat_06,0,0,0
12/15/18 7:00,8359,5sat,7,5sat_07,0,0,0
12/15/18 8:00,8360,5sat,8,5sat_08,0,0,0
12/15/18 9:00,8361,5sat,9,5sat_09,0,0,0
12/15/18 10:00,8362,5sat,10,5sat_10,0.33154,0.33154,0
12/15/18 11:00,8363,5sat,11,5sat_11,129.75494,129.75494,0
12/15/18 12:00,8364,5sat,12,5sat_12,0,0,0
12/15/18 13:00,8365,5sat,13,5sat_13,0,0,0
12/15/18 14:00,8366,5sat,14,5sat_14,0,0,0
12/15/18 15:00,8367,5sat,15,5sat_15,0,0,0
12/15/18 16:00,8368,5sat,16,5sat_16,0,0,0
12/15/18 17:00,8369,5sat,17,5sat_17,0,0,0
12/15/18 18:00,8370,5sat,18,5sat_18,0,0,0
12/15/18 19:00,8371,5sat,19,5sat_19,0,0,0
12/15/18 20:00,8372,5sat,20,5sat_20,0,0,0
12/15/18 21:00,8373,5sat,21,5sat_21,0,0,0
12/15/18 22:00,8374,5sat,22,5sat_22,0,0,0
12/15/18 23:00,8375,5sat,23,5sat_23,0,0,0
12/16/18 0:00,8376,6sun,0,6sun_00,0,0,0
12/16/18 1:00,8377,6sun,1,6sun_01,0,0,0.426334426
12/16/18 2:00,8378,6sun,2,6sun_02,1.9063,1.9063,0.426334426
12/16/18 3:00,8379,6sun,3,6sun_03,28.03966,28.03966,0.426334426
12/16/18 4:00,8380,6sun,4,6sun_04,0,0,0.426334426
12/16/18 5:00,8381,6sun,5,6sun_05,0,0,0.426334426
12/16/18 6:00,8382,6sun,6,6sun_06,0,0,0
12/16/18 7:00,8383,6sun,7,6sun_07,47.0847,47.0847,0
12/16/18 8:00,8384,6sun,8,6sun_08,0.01802,0.01802,0
12/16/18 9:00,8385,6sun,9,6sun_09,0,0,0
12/16/18 10:00,8386,6sun,10,6sun_10,0.15496,0.15496,0
12/16/18 11:00,8387,6sun,11,6sun_11,0.0072,0.0072,0
12/16/18 12:00,8388,6sun,12,6sun_12,56.73694,56.73694,0
12/16/18 13:00,8389,6sun,13,6sun_13,0.05406,0.05406,0
12/16/18 14:00,8390,6sun,14,6sun_14,12.21442,12.21442,0
12/16/18 15:00,8391,6sun,15,6sun_15,0,0,0
12/16/18 16:00,8392,6sun,16,6sun_16,0,0,0
12/16/18 17:00,8393,6sun,17,6sun_17,0,0,0
12/16/18 18:00,8394,6sun,18,6sun_18,0,0,0
12/16/18 19:00,8395,6sun,19,6sun_19,0,0,0
12/16/18 20:00,8396,6sun,20,6sun_20,0,0,0
12/16/18 21:00,8397,6sun,21,6sun_21,0,0,0
12/16/18 22:00,8398,6sun,22,6sun_22,0,0,0
12/16/18 23:00,8399,6sun,23,6sun_23,0,0,0
12/17/18 0:00,8400,0mon,0,0mon_00,0,0,0
12/17/18 1:00,8401,0mon,1,0mon_01,0,0,0.426334426
12/17/18 2:00,8402,0mon,2,0mon_02,0,0,0.426334426
12/17/18 3:00,8403,0mon,3,0mon_03,0,0,0.426334426
12/17/18 4:00,8404,0mon,4,0mon_04,0.0036,0.0036,0.426334426
12/17/18 5:00,8405,0mon,5,0mon_05,36.26664,36.26664,0.426334426
12/17/18 6:00,8406,0mon,6,0mon_06,5.22882,5.22882,0
12/17/18 7:00,8407,0mon,7,0mon_07,0,0,0
12/17/18 8:00,8408,0mon,8,0mon_08,0,0,0
12/17/18 9:00,8409,0mon,9,0mon_09,13.66486,13.66486,0
12/17/18 10:00,8410,0mon,10,0mon_10,3.16578,3.16578,0
12/17/18 11:00,8411,0mon,11,0mon_11,0,0,0
12/17/18 12:00,8412,0mon,12,0mon_12,263.009,263.009,0
12/17/18 13:00,8413,0mon,13,0mon_13,226.61802,226.61802,0
12/17/18 14:00,8414,0mon,14,0mon_14,0,0,0
12/17/18 15:00,8415,0mon,15,0mon_15,0,0,0
12/17/18 16:00,8416,0mon,16,0mon_16,0,0,0
12/17/18 17:00,8417,0mon,17,0mon_17,0,0,0
12/17/18 18:00,8418,0mon,18,0mon_18,0,0,0
12/17/18 19:00,8419,0mon,19,0mon_19,0,0,0
12/17/18 20:00,8420,0mon,20,0mon_20,0,0,0
12/17/18 21:00,8421,0mon,21,0mon_21,0,0,0
12/17/18 22:00,8422,0mon,22,0mon_22,0,0,0
12/17/18 23:00,8423,0mon,23,0mon_23,0,0,0
12/18/18 0:00,8424,1tue,0,1tue_00,0,0,0
12/18/18 1:00,8425,1tue,1,1tue_01,0,0,0.426334426
12/18/18 2:00,8426,1tue,2,1tue_02,0,0,0.426334426
12/18/18 3:00,8427,1tue,3,1tue_03,0,0,0.426334426
12/18/18 4:00,8428,1tue,4,1tue_04,52.64144,52.64144,0.426334426
12/18/18 5:00,8429,1tue,5,1tue_05,27.56038,27.56038,0.426334426
12/18/18 6:00,8430,1tue,6,1tue_06,0,0,0
12/18/18 7:00,8431,1tue,7,1tue_07,0,0,0
12/18/18 8:00,8432,1tue,8,1tue_08,0,0,0
12/18/18 9:00,8433,1tue,9,1tue_09,0,0,0
12/18/18 10:00,8434,1tue,10,1tue_10,40.57298,40.57298,0
12/18/18 11:00,8435,1tue,11,1tue_11,37.42342,37.42342,0
12/18/18 12:00,8436,1tue,12,1tue_12,0.38558,0.38558,0
12/18/18 13:00,8437,1tue,13,1tue_13,1.0162,1.0162,0
12/18/18 14:00,8438,1tue,14,1tue_14,0,0,0
12/18/18 15:00,8439,1tue,15,1tue_15,0,0,0
12/18/18 16:00,8440,1tue,16,1tue_16,0,0,0
12/18/18 17:00,8441,1tue,17,1tue_17,0,0,0
12/18/18 18:00,8442,1tue,18,1tue_18,0,0,0
12/18/18 19:00,8443,1tue,19,1tue_19,0,0,0
12/18/18 20:00,8444,1tue,20,1tue_20,0,0,0
12/18/18 21:00,8445,1tue,21,1tue_21,0,0,0
12/18/18 22:00,8446,1tue,22,1tue_22,0,0,0
12/18/18 23:00,8447,1tue,23,1tue_23,0,0,0.852668852
12/19/18 0:00,8448,2wed,0,2wed_00,0,0,0.852668852
12/19/18 1:00,8449,2wed,1,2wed_01,0,0,0.852668852
12/19/18 2:00,8450,2wed,2,2wed_02,11.56396,11.56396,0.852668852
12/19/18 3:00,8451,2wed,3,2wed_03,0.88468,0.88468,0.852668852
12/19/18 4:00,8452,2wed,4,2wed_04,0,0,0
12/19/18 5:00,8453,2wed,5,2wed_05,0,0,0
12/19/18 6:00,8454,2wed,6,2wed_06,27.32974,27.32974,0
12/19/18 7:00,8455,2wed,7,2wed_07,14.42342,14.42342,0
12/19/18 8:00,8456,2wed,8,2wed_08,0,0,0
12/19/18 9:00,8457,2wed,9,2wed_09,0,0,0
12/19/18 10:00,8458,2wed,10,2wed_10,0,0,0
12/19/18 11:00,8459,2wed,11,2wed_11,80.8,80.8,0
12/19/18 12:00,8460,2wed,12,2wed_12,254.02164,254.02164,0
12/19/18 13:00,8461,2wed,13,2wed_13,58.55496,58.55496,0
12/19/18 14:00,8462,2wed,14,2wed_14,0,0,0
12/19/18 15:00,8463,2wed,15,2wed_15,0,0,0
12/19/18 16:00,8464,2wed,16,2wed_16,0,0,0
12/19/18 17:00,8465,2wed,17,2wed_17,0,0,0
12/19/18 18:00,8466,2wed,18,2wed_18,0,0,0
12/19/18 19:00,8467,2wed,19,2wed_19,0,0,0
12/19/18 20:00,8468,2wed,20,2wed_20,0,0,0
12/19/18 21:00,8469,2wed,21,2wed_21,0,0,0
12/19/18 22:00,8470,2wed,22,2wed_22,0,0,0
12/19/18 23:00,8471,2wed,23,2wed_23,0,0,0
12/20/18 0:00,8472,3thu,0,3thu_00,0,0,0
12/20/18 1:00,8473,3thu,1,3thu_01,0,0,0
12/20/18 2:00,8474,3thu,2,3thu_02,0,0,0
12/20/18 3:00,8475,3thu,3,3thu_03,0.009,0.009,0
12/20/18 4:00,8476,3thu,4,3thu_04,84.76218,84.76218,0
12/20/18 5:00,8477,3thu,5,3thu_05,2.04502,2.04502,0
12/20/18 6:00,8478,3thu,6,3thu_06,0,0,0
12/20/18 7:00,8479,3thu,7,3thu_07,0,0,0
12/20/18 8:00,8480,3thu,8,3thu_08,0,0,0
12/20/18 9:00,8481,3thu,9,3thu_09,0,0,0
12/20/18 10:00,8482,3thu,10,3thu_10,21.62884,21.62884,0
12/20/18 11:00,8483,3thu,11,3thu_11,59.7892,59.7892,0
12/20/18 12:00,8484,3thu,12,3thu_12,213.69372,213.69372,0
12/20/18 13:00,8485,3thu,13,3thu_13,0,0,0
12/20/18 14:00,8486,3thu,14,3thu_14,0,0,0
12/20/18 15:00,8487,3thu,15,3thu_15,0,0,0
12/20/18 16:00,8488,3thu,16,3thu_16,0,0,0
12/20/18 17:00,8489,3thu,17,3thu_17,0,0,0
12/20/18 18:00,8490,3thu,18,3thu_18,0,0,0
12/20/18 19:00,8491,3thu,19,3thu_19,0,0,0
12/20/18 20:00,8492,3thu,20,3thu_20,0,0,0
12/20/18 21:00,8493,3thu,21,3thu_21,0,0,0
12/20/18 22:00,8494,3thu,22,3thu_22,0,0,0
12/20/18 23:00,8495,3thu,23,3thu_23,0,0,0
12/21/18 0:00,8496,4fri,0,4fri_00,0,0,0
12/21/18 1:00,8497,4fri,1,4fri_01,0,0,0.426334426
12/21/18 2:00,8498,4fri,2,4fri_02,0,0,0.426334426
12/21/18 3:00,8499,4fri,3,4fri_03,4.43964,4.43964,0.426334426
12/21/18 4:00,8500,4fri,4,4fri_04,0,0,0.426334426
12/21/18 5:00,8501,4fri,5,4fri_05,0,0,0.426334426
12/21/18 6:00,8502,4fri,6,4fri_06,0,0,0
12/21/18 7:00,8503,4fri,7,4fri_07,27.36756,27.36756,0
12/21/18 8:00,8504,4fri,8,4fri_08,0,0,0
12/21/18 9:00,8505,4fri,9,4fri_09,0,0,0
12/21/18 10:00,8506,4fri,10,4fri_10,0,0,0
12/21/18 11:00,8507,4fri,11,4fri_11,76.4739,76.4739,0
12/21/18 12:00,8508,4fri,12,4fri_12,0,0,0
12/21/18 13:00,8509,4fri,13,4fri_13,0,0,0
12/21/18 14:00,8510,4fri,14,4fri_14,0,0,0
12/21/18 15:00,8511,4fri,15,4fri_15,0,0,0
12/21/18 16:00,8512,4fri,16,4fri_16,0,0,0
12/21/18 17:00,8513,4fri,17,4fri_17,0,0,0
12/21/18 18:00,8514,4fri,18,4fri_18,0,0,0
12/21/18 19:00,8515,4fri,19,4fri_19,0,0,0
12/21/18 20:00,8516,4fri,20,4fri_20,0,0,0
12/21/18 21:00,8517,4fri,21,4fri_21,0,0,0
12/21/18 22:00,8518,4fri,22,4fri_22,0,0,0
12/21/18 23:00,8519,4fri,23,4fri_23,0,0,0
12/22/18 0:00,8520,5sat,0,5sat_00,0,0,0
12/22/18 1:00,8521,5sat,1,5sat_01,0,0,0.426334426
12/22/18 2:00,8522,5sat,2,5sat_02,48.44146,48.44146,0.426334426
12/22/18 3:00,8523,5sat,3,5sat_03,0,0,0.426334426
12/22/18 4:00,8524,5sat,4,5sat_04,0,0,0.426334426
12/22/18 5:00,8525,5sat,5,5sat_05,0,0,0.426334426
12/22/18 6:00,8526,5sat,6,5sat_06,0,0,0
12/22/18 7:00,8527,5sat,7,5sat_07,1.17656,1.17656,0
12/22/18 8:00,8528,5sat,8,5sat_08,0.72792,0.72792,0
12/22/18 9:00,8529,5sat,9,5sat_09,0,0,0
12/22/18 10:00,8530,5sat,10,5sat_10,0,0,0
12/22/18 11:00,8531,5sat,11,5sat_11,129.75494,129.75494,0
12/22/18 12:00,8532,5sat,12,5sat_12,0,0,0
12/22/18 13:00,8533,5sat,13,5sat_13,0.58738,0.58738,0
12/22/18 14:00,8534,5sat,14,5sat_14,0,0,0
12/22/18 15:00,8535,5sat,15,5sat_15,0,0,0
12/22/18 16:00,8536,5sat,16,5sat_16,0,0,0
12/22/18 17:00,8537,5sat,17,5sat_17,0,0,0
12/22/18 18:00,8538,5sat,18,5sat_18,0,0,0
12/22/18 19:00,8539,5sat,19,5sat_19,0,0,0
12/22/18 20:00,8540,5sat,20,5sat_20,0,0,0
12/22/18 21:00,8541,5sat,21,5sat_21,0,0,0
12/22/18 22:00,8542,5sat,22,5sat_22,0,0,0
12/22/18 23:00,8543,5sat,23,5sat_23,0,0,0
12/23/18 0:00,8544,6sun,0,6sun_00,0,0,0
12/23/18 1:00,8545,6sun,1,6sun_01,3.51172,3.51172,0.426334426
12/23/18 2:00,8546,6sun,2,6sun_02,0.0018,0.0018,0.426334426
12/23/18 3:00,8547,6sun,3,6sun_03,28.03966,28.03966,0.426334426
12/23/18 4:00,8548,6sun,4,6sun_04,0,0,0.426334426
12/23/18 5:00,8549,6sun,5,6sun_05,0,0,0.426334426
12/23/18 6:00,8550,6sun,6,6sun_06,73.6072,73.6072,0
12/23/18 7:00,8551,6sun,7,6sun_07,0,0,0
12/23/18 8:00,8552,6sun,8,6sun_08,0.01802,0.01802,0
12/23/18 9:00,8553,6sun,9,6sun_09,0,0,0
12/23/18 10:00,8554,6sun,10,6sun_10,0.15496,0.15496,0
12/23/18 11:00,8555,6sun,11,6sun_11,114.48106,114.48106,0
12/23/18 12:00,8556,6sun,12,6sun_12,0.15856,0.15856,0
12/23/18 13:00,8557,6sun,13,6sun_13,112.91168,112.91168,0
12/23/18 14:00,8558,6sun,14,6sun_14,0,0,0
12/23/18 15:00,8559,6sun,15,6sun_15,0,0,0
12/23/18 16:00,8560,6sun,16,6sun_16,0,0,0
12/23/18 17:00,8561,6sun,17,6sun_17,0,0,0
12/23/18 18:00,8562,6sun,18,6sun_18,0,0,0
12/23/18 19:00,8563,6sun,19,6sun_19,0,0,0
12/23/18 20:00,8564,6sun,20,6sun_20,0,0,0
12/23/18 21:00,8565,6sun,21,6sun_21,0,0,0
12/23/18 22:00,8566,6sun,22,6sun_22,0,0,0
12/23/18 23:00,8567,6sun,23,6sun_23,0,0,0
12/24/18 0:00,8568,0mon,0,0mon_00,0,0,0
12/24/18 1:00,8569,0mon,1,0mon_01,0,0,0.426334426
12/24/18 2:00,8570,0mon,2,0mon_02,0,0,0.426334426
12/24/18 3:00,8571,0mon,3,0mon_03,0,0,0.426334426
12/24/18 4:00,8572,0mon,4,0mon_04,0,0,0.426334426
12/24/18 5:00,8573,0mon,5,0mon_05,36.26664,36.26664,0.426334426
12/24/18 6:00,8574,0mon,6,0mon_06,38.17296,38.17296,0
12/24/18 7:00,8575,0mon,7,0mon_07,0,0,0
12/24/18 8:00,8576,0mon,8,0mon_08,0,0,0
12/24/18 9:00,8577,0mon,9,0mon_09,0.009,0.009,0
12/24/18 10:00,8578,0mon,10,0mon_10,3.16578,3.16578,0
12/24/18 11:00,8579,0mon,11,0mon_11,0,0,0
12/24/18 12:00,8580,0mon,12,0mon_12,0.84686,0.84686,0
12/24/18 13:00,8581,0mon,13,0mon_13,226.61802,226.61802,0
12/24/18 14:00,8582,0mon,14,0mon_14,0,0,0
12/24/18 15:00,8583,0mon,15,0mon_15,0,0,0
12/24/18 16:00,8584,0mon,16,0mon_16,0,0,0
12/24/18 17:00,8585,0mon,17,0mon_17,0,0,0
12/24/18 18:00,8586,0mon,18,0mon_18,0,0,0
12/24/18 19:00,8587,0mon,19,0mon_19,0,0,0
12/24/18 20:00,8588,0mon,20,0mon_20,0,0,0
12/24/18 21:00,8589,0mon,21,0mon_21,0,0,0
12/24/18 22:00,8590,0mon,22,0mon_22,0,0,0
12/24/18 23:00,8591,0mon,23,0mon_23,0,0,0
12/25/18 0:00,8592,1tue,0,1tue_00,0,0,0
12/25/18 1:00,8593,1tue,1,1tue_01,0,0,0.426334426
12/25/18 2:00,8594,1tue,2,1tue_02,0,0,0.426334426
12/25/18 3:00,8595,1tue,3,1tue_03,0,0,0.426334426
12/25/18 4:00,8596,1tue,4,1tue_04,52.64144,52.64144,0.426334426
12/25/18 5:00,8597,1tue,5,1tue_05,27.56038,27.56038,0.426334426
12/25/18 6:00,8598,1tue,6,1tue_06,41.56756,41.56756,0
12/25/18 7:00,8599,1tue,7,1tue_07,62.54414,62.54414,0
12/25/18 8:00,8600,1tue,8,1tue_08,0,0,0
12/25/18 9:00,8601,1tue,9,1tue_09,0,0,0
12/25/18 10:00,8602,1tue,10,1tue_10,0,0,0
12/25/18 11:00,8603,1tue,11,1tue_11,15.28288,15.28288,0
12/25/18 12:00,8604,1tue,12,1tue_12,0.38558,0.38558,0
12/25/18 13:00,8605,1tue,13,1tue_13,1.0162,1.0162,0
12/25/18 14:00,8606,1tue,14,1tue_14,0,0,0
12/25/18 15:00,8607,1tue,15,1tue_15,0,0,0
12/25/18 16:00,8608,1tue,16,1tue_16,0,0,0
12/25/18 17:00,8609,1tue,17,1tue_17,0,0,0
12/25/18 18:00,8610,1tue,18,1tue_18,0,0,0
12/25/18 19:00,8611,1tue,19,1tue_19,0,0,0
12/25/18 20:00,8612,1tue,20,1tue_20,0,0,0
12/25/18 21:00,8613,1tue,21,1tue_21,0,0,0
12/25/18 22:00,8614,1tue,22,1tue_22,0,0,0
12/25/18 23:00,8615,1tue,23,1tue_23,0,0,0.852668852
12/26/18 0:00,8616,2wed,0,2wed_00,0,0,0.852668852
12/26/18 1:00,8617,2wed,1,2wed_01,0,0,0.852668852
12/26/18 2:00,8618,2wed,2,2wed_02,12.64506,12.64506,0.852668852
12/26/18 3:00,8619,2wed,3,2wed_03,0.88468,0.88468,0.852668852
12/26/18 4:00,8620,2wed,4,2wed_04,0,0,0
12/26/18 5:00,8621,2wed,5,2wed_05,0,0,0
12/26/18 6:00,8622,2wed,6,2wed_06,27.32974,27.32974,0
12/26/18 7:00,8623,2wed,7,2wed_07,0,0,0
12/26/18 8:00,8624,2wed,8,2wed_08,0,0,0
12/26/18 9:00,8625,2wed,9,2wed_09,0,0,0
12/26/18 10:00,8626,2wed,10,2wed_10,0,0,0
12/26/18 11:00,8627,2wed,11,2wed_11,0,0,0
12/26/18 12:00,8628,2wed,12,2wed_12,254.02164,254.02164,0
12/26/18 13:00,8629,2wed,13,2wed_13,19.59276,19.59276,0
12/26/18 14:00,8630,2wed,14,2wed_14,0,0,0
12/26/18 15:00,8631,2wed,15,2wed_15,0,0,0
12/26/18 16:00,8632,2wed,16,2wed_16,0,0,0
12/26/18 17:00,8633,2wed,17,2wed_17,0,0,0
12/26/18 18:00,8634,2wed,18,2wed_18,0,0,0
12/26/18 19:00,8635,2wed,19,2wed_19,0,0,0
12/26/18 20:00,8636,2wed,20,2wed_20,0,0,0
